timestamp,buyer,seller,symbol,currency,price,quantity
1000,,,ROBOT_DISHES,XIRECS,9932.0,2
1000,,,ROBOT_IRONING,XIRECS,9514.0,2
1000,,,ROBOT_LAUNDRY,XIRECS,10208.0,2
1000,,,ROBOT_MOPPING,XIRECS,9885.0,2
1000,,,ROBOT_VACUUMING,XIRECS,10062.0,2
2500,,,ROBOT_DISHES,XIRECS,9873.0,2
2500,,,ROBOT_IRONING,XIRECS,9566.0,2
2500,,,ROBOT_LAUNDRY,XIRECS,10129.0,2
2500,,,ROBOT_MOPPING,XIRECS,9936.0,2
2500,,,ROBOT_VACUUMING,XIRECS,10024.0,2
3700,,,ROBOT_DISHES,XIRECS,9855.0,4
3700,,,ROBOT_IRONING,XIRECS,9574.0,4
3700,,,ROBOT_LAUNDRY,XIRECS,10133.0,4
3700,,,ROBOT_MOPPING,XIRECS,9955.0,4
3700,,,ROBOT_VACUUMING,XIRECS,10018.0,4
6700,,,ROBOT_DISHES,XIRECS,9873.0,2
6700,,,ROBOT_IRONING,XIRECS,9646.0,2
6700,,,ROBOT_LAUNDRY,XIRECS,10211.0,2
6700,,,ROBOT_MOPPING,XIRECS,10100.0,2
6700,,,ROBOT_VACUUMING,XIRECS,9963.0,2
22000,,,ROBOT_DISHES,XIRECS,9829.0,2
22000,,,ROBOT_IRONING,XIRECS,9696.0,2
22000,,,ROBOT_LAUNDRY,XIRECS,10330.0,2
22000,,,ROBOT_MOPPING,XIRECS,10023.0,2
22000,,,ROBOT_VACUUMING,XIRECS,9967.0,2
22600,,,ROBOT_DISHES,XIRECS,9847.0,1
22600,,,ROBOT_IRONING,XIRECS,9686.0,1
22600,,,ROBOT_LAUNDRY,XIRECS,10319.0,1
22600,,,ROBOT_MOPPING,XIRECS,10018.0,1
22600,,,ROBOT_VACUUMING,XIRECS,9980.0,1
24300,,,ROBOT_DISHES,XIRECS,9846.0,4
24300,,,ROBOT_IRONING,XIRECS,9666.0,4
24300,,,ROBOT_LAUNDRY,XIRECS,10317.0,4
24300,,,ROBOT_MOPPING,XIRECS,10015.0,4
24300,,,ROBOT_VACUUMING,XIRECS,9931.0,4
25600,,,ROBOT_DISHES,XIRECS,9860.0,4
25600,,,ROBOT_IRONING,XIRECS,9716.0,4
25600,,,ROBOT_LAUNDRY,XIRECS,10291.0,4
25600,,,ROBOT_MOPPING,XIRECS,9977.0,4
25600,,,ROBOT_VACUUMING,XIRECS,9877.0,4
26000,,,ROBOT_DISHES,XIRECS,9871.0,2
26000,,,ROBOT_IRONING,XIRECS,9716.0,2
26000,,,ROBOT_LAUNDRY,XIRECS,10314.0,2
26000,,,ROBOT_MOPPING,XIRECS,9980.0,2
26000,,,ROBOT_VACUUMING,XIRECS,9830.0,2
