timestamp,buyer,seller,symbol,currency,price,quantity
1700,,,MICROCHIP_CIRCLE,XIRECS,8903.0,2
1700,,,MICROCHIP_OVAL,XIRECS,9311.0,2
1700,,,MICROCHIP_RECTANGLE,XIRECS,9276.0,2
1700,,,MICROCHIP_SQUARE,XIRECS,12360.0,2
1700,,,MICROCHIP_TRIANGLE,XIRECS,10677.0,2
11500,,,MICROCHIP_CIRCLE,XIRECS,8829.0,3
11500,,,MICROCHIP_OVAL,XIRECS,9308.0,3
11500,,,MICROCHIP_RECTANGLE,XIRECS,9252.0,3
11500,,,MICROCHIP_SQUARE,XIRECS,12469.0,3
11500,,,MICROCHIP_TRIANGLE,XIRECS,10518.0,3
13100,,,MICROCHIP_CIRCLE,XIRECS,8874.0,3
13100,,,MICROCHIP_OVAL,XIRECS,9280.0,3
13100,,,MICROCHIP_RECTANGLE,XIRECS,9296.0,3
13100,,,MICROCHIP_SQUARE,XIRECS,12346.0,3
13100,,,MICROCHIP_TRIANGLE,XIRECS,10476.0,3
13700,,,MICROCHIP_CIRCLE,XIRECS,8866.0,1
13700,,,MICROCHIP_OVAL,XIRECS,9299.0,1
13700,,,MICROCHIP_RECTANGLE,XIRECS,9304.0,1
13700,,,MICROCHIP_SQUARE,XIRECS,12381.0,1
13700,,,MICROCHIP_TRIANGLE,XIRECS,10525.0,1
15800,,,MICROCHIP_CIRCLE,XIRECS,8834.0,3
15800,,,MICROCHIP_OVAL,XIRECS,9348.0,3
15800,,,MICROCHIP_RECTANGLE,XIRECS,9201.0,3
15800,,,MICROCHIP_SQUARE,XIRECS,12293.0,3
15800,,,MICROCHIP_TRIANGLE,XIRECS,10540.0,3
22200,,,MICROCHIP_CIRCLE,XIRECS,8896.0,3
22200,,,MICROCHIP_OVAL,XIRECS,9336.0,3
22200,,,MICROCHIP_RECTANGLE,XIRECS,9235.0,3
22200,,,MICROCHIP_SQUARE,XIRECS,12541.0,3
22200,,,MICROCHIP_TRIANGLE,XIRECS,10458.0,3
24100,,,MICROCHIP_CIRCLE,XIRECS,8955.0,2
24100,,,MICROCHIP_OVAL,XIRECS,9330.0,2
24100,,,MICROCHIP_RECTANGLE,XIRECS,9315.0,2
24100,,,MICROCHIP_SQUARE,XIRECS,12620.0,2
24100,,,MICROCHIP_TRIANGLE,XIRECS,10300.0,2
42100,,,MICROCHIP_CIRCLE,XIRECS,9041.0,2
42100,,,MICROCHIP_OVAL,XIRECS,9325.0,2
42100,,,MICROCHIP_RECTANGLE,XIRECS,9284.0,2
42100,,,MICROCHIP_SQUARE,XIRECS,12469.0,2
42100,,,MICROCHIP_TRIANGLE,XIRECS,10043.0,2
56500,,,MICROCHIP_CIRCLE,XIRECS,9110.0,2
56500,,,MICROCHIP_OVAL,XIRECS,9166.0,2
56500,,,MICROCHIP_RECTANGLE,XIRECS,9157.0,2
56500,,,MICROCHIP_SQUARE,XIRECS,12687.0,2
56500,,,MICROCHIP_TRIANGLE,XIRECS,10119.0,2
57500,,,MICROCHIP_CIRCLE,XIRECS,9118.0,3
57500,,,MICROCHIP_OVAL,XIRECS,9114.0,3
57500,,,MICROCHIP_RECTANGLE,XIRECS,9189.0,3
57500,,,MICROCHIP_SQUARE,XIRECS,12602.0,3
57500,,,MICROCHIP_TRIANGLE,XIRECS,10147.0,3
63500,,,MICROCHIP_CIRCLE,XIRECS,9210.0,3
63500,,,MICROCHIP_OVAL,XIRECS,9056.0,3
63500,,,MICROCHIP_RECTANGLE,XIRECS,9115.0,3
63500,,,MICROCHIP_SQUARE,XIRECS,12673.0,3
63500,,,MICROCHIP_TRIANGLE,XIRECS,10112.0,3
69700,,,MICROCHIP_CIRCLE,XIRECS,9271.0,1
69700,,,MICROCHIP_OVAL,XIRECS,9011.0,1
69700,,,MICROCHIP_RECTANGLE,XIRECS,9233.0,1
69700,,,MICROCHIP_SQUARE,XIRECS,12793.0,1
69700,,,MICROCHIP_TRIANGLE,XIRECS,10169.0,1
88800,,,MICROCHIP_CIRCLE,XIRECS,9248.0,2
88800,,,MICROCHIP_OVAL,XIRECS,8901.0,2
88800,,,MICROCHIP_RECTANGLE,XIRECS,9223.0,2
88800,,,MICROCHIP_SQUARE,XIRECS,13080.0,2
88800,,,MICROCHIP_TRIANGLE,XIRECS,10151.0,2
92000,,,MICROCHIP_CIRCLE,XIRECS,9151.0,1
92000,,,MICROCHIP_OVAL,XIRECS,9041.0,1
92000,,,MICROCHIP_RECTANGLE,XIRECS,9172.0,1
92000,,,MICROCHIP_SQUARE,XIRECS,13037.0,1
92000,,,MICROCHIP_TRIANGLE,XIRECS,10099.0,1
97900,,,MICROCHIP_CIRCLE,XIRECS,9257.0,3
97900,,,MICROCHIP_OVAL,XIRECS,9181.0,3
97900,,,MICROCHIP_RECTANGLE,XIRECS,9059.0,3
97900,,,MICROCHIP_SQUARE,XIRECS,12984.0,3
97900,,,MICROCHIP_TRIANGLE,XIRECS,10197.0,3
