timestamp,buyer,seller,symbol,currency,price,quantity
5700,,,MICROCHIP_CIRCLE,XIRECS,10036.0,1
5700,,,MICROCHIP_OVAL,XIRECS,9969.0,1
5700,,,MICROCHIP_RECTANGLE,XIRECS,9999.0,1
5700,,,MICROCHIP_SQUARE,XIRECS,9998.0,1
5700,,,MICROCHIP_TRIANGLE,XIRECS,9985.0,1
9000,,,MICROCHIP_CIRCLE,XIRECS,10034.0,1
9000,,,MICROCHIP_OVAL,XIRECS,9877.0,1
9000,,,MICROCHIP_RECTANGLE,XIRECS,10014.0,1
9000,,,MICROCHIP_SQUARE,XIRECS,10016.0,1
9000,,,MICROCHIP_TRIANGLE,XIRECS,9991.0,1
18900,,,MICROCHIP_CIRCLE,XIRECS,9743.0,1
18900,,,MICROCHIP_OVAL,XIRECS,9797.0,1
18900,,,MICROCHIP_RECTANGLE,XIRECS,10010.0,1
18900,,,MICROCHIP_SQUARE,XIRECS,10067.0,1
18900,,,MICROCHIP_TRIANGLE,XIRECS,9965.0,1
19700,,,MICROCHIP_CIRCLE,XIRECS,9731.0,1
19700,,,MICROCHIP_OVAL,XIRECS,9812.0,1
19700,,,MICROCHIP_RECTANGLE,XIRECS,10049.0,1
19700,,,MICROCHIP_SQUARE,XIRECS,10066.0,1
19700,,,MICROCHIP_TRIANGLE,XIRECS,9963.0,1
30200,,,MICROCHIP_CIRCLE,XIRECS,9693.0,2
30200,,,MICROCHIP_OVAL,XIRECS,9762.0,2
30200,,,MICROCHIP_RECTANGLE,XIRECS,10061.0,2
30200,,,MICROCHIP_SQUARE,XIRECS,10207.0,2
30200,,,MICROCHIP_TRIANGLE,XIRECS,10155.0,2
32000,,,MICROCHIP_CIRCLE,XIRECS,9709.0,3
32000,,,MICROCHIP_OVAL,XIRECS,9755.0,3
32000,,,MICROCHIP_RECTANGLE,XIRECS,10019.0,3
32000,,,MICROCHIP_SQUARE,XIRECS,10169.0,3
32000,,,MICROCHIP_TRIANGLE,XIRECS,10189.0,3
38900,,,MICROCHIP_CIRCLE,XIRECS,9681.0,2
38900,,,MICROCHIP_OVAL,XIRECS,9788.0,2
38900,,,MICROCHIP_RECTANGLE,XIRECS,10038.0,2
38900,,,MICROCHIP_SQUARE,XIRECS,9924.0,2
38900,,,MICROCHIP_TRIANGLE,XIRECS,10197.0,2
44000,,,MICROCHIP_CIRCLE,XIRECS,9683.0,3
44000,,,MICROCHIP_OVAL,XIRECS,9782.0,3
44000,,,MICROCHIP_RECTANGLE,XIRECS,10031.0,3
44000,,,MICROCHIP_SQUARE,XIRECS,10020.0,3
44000,,,MICROCHIP_TRIANGLE,XIRECS,10339.0,3
49400,,,MICROCHIP_CIRCLE,XIRECS,9533.0,3
49400,,,MICROCHIP_OVAL,XIRECS,9858.0,3
49400,,,MICROCHIP_RECTANGLE,XIRECS,9948.0,3
49400,,,MICROCHIP_SQUARE,XIRECS,9967.0,3
49400,,,MICROCHIP_TRIANGLE,XIRECS,10341.0,3
58900,,,MICROCHIP_CIRCLE,XIRECS,9544.0,2
58900,,,MICROCHIP_OVAL,XIRECS,9920.0,2
58900,,,MICROCHIP_RECTANGLE,XIRECS,9917.0,2
58900,,,MICROCHIP_SQUARE,XIRECS,9942.0,2
58900,,,MICROCHIP_TRIANGLE,XIRECS,10273.0,2
76300,,,MICROCHIP_CIRCLE,XIRECS,9349.0,1
76300,,,MICROCHIP_OVAL,XIRECS,9762.0,1
